aa_id,name,slug,creator_name,creator_slug,intelligence_index,coding_index,math_index,mmlu_pro,gpqa,hle,livecodebench,scicode,math_500,aime,price_1m_input,price_1m_output,price_1m_blended,output_tokens_per_second,time_to_first_token_seconds,raw_data,source,has_benchmarks,data_source,id,display_name,input_cost_per_m,output_cost_per_m,api_provider,openrouter_id,hallucination_rate,hallucination_source,hallucination_note,factual_consistency_rate,hallucination_answer_rate,hallucination_source_url,vectara_model_name,math_500_source,math_500_source_url,reasoning_score,reasoning_score_benchmarks,reasoning_score_method,reasoning_score_zscore,reasoning_score_sd,reasoning_score_hdi_2.5,reasoning_score_hdi_97.5,humaneval_score,humaneval_source,mbpp_score,mbpp_source,humaneval_source_url,mbpp_source_url,ccs,ccs_sd,ccs_100,ccs_method,mixeval_score,mixeval_hard_score,arena_rank_overall,arena_rank_expert,arena_rank_hard,arena_rank_coding,arena_rank_math,arena_rank_creative,arena_rank_instruction,arena_rank_longer,cfs,cfs_sd,cfs_100,cfs_method,css,css_sd,css_100,css_method,general_quality,general_quality_source,summedits_score,summedits_ci_lower,summedits_ci_upper,summedits_num_domains,crs,crs_sd,crs_100,crs_method,tau2,terminalbench_hard,swebench_verified,swebench_score_type,swebench_source,swebench_source_url,swebench_notes,cae,cae_sd,cae_100,cae_method,original_name,swebench_lite,refusal_rate,measured_ttft_seconds,context_length,context_window_k,archetype,arena_elo,openlm_organization,openlm_license,api_model_id,summedits_billsum,summedits_ectsum,summedits_news,summedits_podcast,summedits_qmsumm,summedits_sales_call,summedits_sales_email,summedits_samsum,summedits_scitldr,summedits_shakespeare,ifbench,aime_25,lcr,organization,license,arena_rank,ranking_date,math_500_note,bbh_score,gpqa_score_hf,mmlu_pro_score_hf,math_lvl5_score,arena_elo_text,quality_score,terminalbench_hard_imputed,lcr_imputed,ifbench_imputed
7829427f-f0e3-4f6d-a228-5fbf70dacc02,Claude 3 Opus,claude-3-opus,Anthropic,anthropic,20.6,19.5,,0.696,0.489,0.031,0.279,0.233,0.641,0.033,15.0,75.0,30.0,0.0,0.0,"{'id': '7829427f-f0e3-4f6d-a228-5fbf70dacc02', 'name': 'Claude 3 Opus', 'slug': 'claude-3-opus', 'release_date': '2024-03-04', 'model_creator': {'id': 'f0aa413f-e8ae-4fcd-9c48-0e049f4f3128', 'name': 'Anthropic', 'slug': 'anthropic'}, 'evaluations': {'artificial_analysis_intelligence_index': 20.6, 'artificial_analysis_coding_index': 19.5, 'artificial_analysis_math_index': None, 'mmlu_pro': 0.696, 'gpqa': 0.489, 'hle': 0.031, 'livecodebench': 0.279, 'scicode': 0.233, 'math_500': 0.641, 'aime': 0.033, 'aime_25': None, 'ifbench': None, 'lcr': None, 'terminalbench_hard': None, 'tau2': None}, 'pricing': {'price_1m_blended_3_to_1': 30, 'price_1m_input_tokens': 15, 'price_1m_output_tokens': 75}, 'median_output_tokens_per_second': 0, 'median_time_to_first_token_seconds': 0, 'median_time_to_first_answer_token': 0}",artificial_analysis_api,True,artificial_analysis,7829427f-f0e3-4f6d-a228-5fbf70dacc02,Claude 3 Opus,15.0,75.0,anthropic,anthropic/claude-3-opus,10.1,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (Anthropic Claude-3-opus),89.9,95.5,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,Anthropic Claude-3-opus,langdb_ai,https://langdb.ai/app/models/benchmarks,15.92,0,bayesian_latent_factor,-0.901,0.242,2.07,29.85,84.9,Anthropic Model Card,82.4,Anthropic Model Card,https://www.anthropic.com/news/claude-3-family,https://www.anthropic.com/news/claude-3-family,-0.723,0.17,28.7,bayesian,68.0,63.0,127.0,111.0,127.0,135.0,115.0,130.0,126.0,129.0,-0.224,0.223,58.9,bayesian,0.256,0.853,88.2,bayesian,16.74,combined,82.97,78.78,87.16,10,-0.969,0.26,20.4,bayesian,,0.039946098100211366,22.0,agentless,Agentless paper,https://arxiv.org/abs/2407.01489,With Agentless framework,-1.51,0.5,24.9,weighted_zscore_fallback,,18.3,,,,,,,,,,,,,,,,,,,,0.29215435876348894,,0.27915294747857156,,,,,,,,,,,,True,True,True
7b269763-ecc0-41ef-aa29-47ef632ac065,Gemini 2.0 Flash-Lite,gemini-2-0-flash-lite-001,Google,google,26.8,,,0.724,0.535,0.036,0.185,0.25,0.873,0.277,0.075,0.3,0.131,182.3,0.287,"{'id': '7b269763-ecc0-41ef-aa29-47ef632ac065', 'name': ""Gemini 2.0 Flash-Lite (Feb '25)"", 'slug': 'gemini-2-0-flash-lite-001', 'release_date': '2025-02-25', 'model_creator': {'id': 'faddc6d9-2c14-445f-9b28-56726f59c793', 'name': 'Google', 'slug': 'google'}, 'evaluations': {'artificial_analysis_intelligence_index': 26.8, 'artificial_analysis_coding_index': None, 'artificial_analysis_math_index': None, 'mmlu_pro': 0.724, 'gpqa': 0.535, 'hle': 0.036, 'livecodebench': 0.185, 'scicode': 0.25, 'math_500': 0.873, 'aime': 0.277, 'aime_25': None, 'ifbench': None, 'lcr': None, 'terminalbench_hard': None, 'tau2': None}, 'pricing': {'price_1m_blended_3_to_1': 0.131, 'price_1m_input_tokens': 0.075, 'price_1m_output_tokens': 0.3}, 'median_output_tokens_per_second': 182.3, 'median_time_to_first_token_seconds': 0.287, 'median_time_to_first_answer_token': 0.287}",artificial_analysis_api,True,artificial_analysis,7b269763-ecc0-41ef-aa29-47ef632ac065,Gemini 2.0 Flash-Lite (Feb '25),0.075,0.3,google,google/gemini-2.0-flash-lite-001,1.2,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (Google Gemini-2.0-Flash-Lite-Preview),98.8,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,Google Gemini-2.0-Flash-Lite-Preview,artificial_analysis,https://artificialanalysis.ai,34.02,0,bayesian_latent_factor,-0.28,0.23,20.99,47.06,89.1,Google Gemini 2.0,85.0,Google Gemini 2.0,https://blog.google/technology/google-deepmind/google-gemini-ai-update-december-2024/,https://blog.google/technology/google-deepmind/google-gemini-ai-update-december-2024/,-0.499,0.167,34.4,bayesian,61.0,53.0,88.0,103.0,109.0,145.0,103.0,75.0,100.0,101.0,-0.015,0.214,64.0,bayesian,-0.005,0.907,74.0,bayesian,37.14,combined,73.75,67.26,80.25,10,-0.382,0.243,37.1,bayesian,,0.0017211924173957394,32.4,agentless,Community benchmarks,https://www.swebench.com/,Estimated from similar models,-0.82,0.5,36.3,weighted_zscore_fallback,Gemini 2.0 Flash-Lite (Feb '25),,,,,,,,,,,,,,,,,,,,,0.3348574099335375,,0.3122143432342198,,,,,,,,,,,,True,True,True
80f7860a-7665-4658-9f05-15bccf5f832f,Llama 3.2 Instruct 1B,llama-3-2-instruct-1b,Meta,meta,8.9,1.2,0.0,0.2,0.196,0.053,0.019,0.017,0.14,0.0,0.053,0.055,0.053,76.357,0.416,"{'id': '80f7860a-7665-4658-9f05-15bccf5f832f', 'name': 'Llama 3.2 Instruct 1B', 'slug': 'llama-3-2-instruct-1b', 'release_date': '2024-09-25', 'model_creator': {'id': 'e1694725-0192-4e54-b1b8-c97e816c6cbe', 'name': 'Meta', 'slug': 'meta'}, 'evaluations': {'artificial_analysis_intelligence_index': 8.9, 'artificial_analysis_coding_index': 1.2, 'artificial_analysis_math_index': 0, 'mmlu_pro': 0.2, 'gpqa': 0.196, 'hle': 0.053, 'livecodebench': 0.019, 'scicode': 0.017, 'math_500': 0.14, 'aime': 0, 'aime_25': 0, 'ifbench': 0.228, 'lcr': 0.05, 'terminalbench_hard': 0, 'tau2': 0.123}, 'pricing': {'price_1m_blended_3_to_1': 0.053, 'price_1m_input_tokens': 0.053, 'price_1m_output_tokens': 0.055}, 'median_output_tokens_per_second': 76.357, 'median_time_to_first_token_seconds': 0.416, 'median_time_to_first_answer_token': 0.416}",artificial_analysis_api,True,artificial_analysis,80f7860a-7665-4658-9f05-15bccf5f832f,Llama 3.2 Instruct 1B,0.053,0.055,,meta-llama/llama-3.2-1b-instruct,20.7,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (Llama-3.2-1B-Instruct),79.3,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,Llama-3.2-1B-Instruct,artificial_analysis,https://artificialanalysis.ai,4.31,0,bayesian_latent_factor,-1.299,0.214,-7.81,16.44,32.9,Meta Llama 3.2,45.0,Meta Llama 3.2,https://ai.meta.com/blog/llama-3-2-connect-2024-vision-edge-mobile-devices/,https://ai.meta.com/blog/llama-3-2-connect-2024-vision-edge-mobile-devices/,-1.531,0.211,8.2,bayesian,33.0,26.0,,,,,,,,,-2.624,0.469,0.0,bayesian,-1.204,1.276,8.5,bayesian,4.65,predicted,50.0,,,10,-1.457,0.236,6.5,bayesian,0.123,0.0,,,,,,-1.003,0.274,5.0,bayesian,,,,,,,,,,,,,,,,,,,,,,0.228,0.0,0.05,,,,,,4.366029656556756,4.5861297539149914,40.196513002364064,1.2084592145015105,,,False,False,False
82879bb8-89fb-4adc-b519-315b8ef30b77,Llama 3 Instruct 8B,llama-3-instruct-8b,Meta,meta,7.0,,,0.405,0.296,0.051,0.096,0.119,0.499,0.0,0.045,0.155,0.07,68.396,0.401,"{'id': '82879bb8-89fb-4adc-b519-315b8ef30b77', 'name': 'Llama 3 Instruct 8B', 'slug': 'llama-3-instruct-8b', 'release_date': '2024-04-18', 'model_creator': {'id': 'e1694725-0192-4e54-b1b8-c97e816c6cbe', 'name': 'Meta', 'slug': 'meta'}, 'evaluations': {'artificial_analysis_intelligence_index': 7, 'artificial_analysis_coding_index': None, 'artificial_analysis_math_index': None, 'mmlu_pro': 0.405, 'gpqa': 0.296, 'hle': 0.051, 'livecodebench': 0.096, 'scicode': 0.119, 'math_500': 0.499, 'aime': 0, 'aime_25': None, 'ifbench': None, 'lcr': None, 'terminalbench_hard': None, 'tau2': None}, 'pricing': {'price_1m_blended_3_to_1': 0.07, 'price_1m_input_tokens': 0.045, 'price_1m_output_tokens': 0.155}, 'median_output_tokens_per_second': 68.396, 'median_time_to_first_token_seconds': 0.401, 'median_time_to_first_answer_token': 0.401}",artificial_analysis_api,True,artificial_analysis,82879bb8-89fb-4adc-b519-315b8ef30b77,Llama 3 Instruct 8B,0.045,0.155,,meta-llama/llama-3-8b-instruct,7.4,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (Llama-3-8B-Chat-hf),92.6,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,Llama-3-8B-Chat-hf,artificial_analysis,https://artificialanalysis.ai,7.7,0,bayesian_latent_factor,-1.183,0.239,-5.48,21.95,62.2,Meta Llama 3,67.4,Meta Llama 3,https://github.com/meta-llama/llama3/blob/main/MODEL_CARD.md,https://github.com/meta-llama/llama3/blob/main/MODEL_CARD.md,-1.494,0.196,9.2,bayesian,57.99999999999999,47.0,,,,,,,,,-1.675,0.26,23.3,bayesian,-0.413,0.988,51.7,bayesian,2.41,predicted,65.83,60.98,70.68,10,-1.344,0.259,9.8,bayesian,,-0.03447047360144032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1984831497453178,,-0.0644494155533436,,,,,,24.50076379676797,5.7046979865771785,28.791740543735223,4.531722054380665,,,True,True,True
84b49308-6b93-47aa-a4f6-776ee1a1e8cd,o4-mini (high),o4-mini,OpenAI,openai,59.6,48.9,90.7,0.832,0.784,0.175,0.859,0.465,0.989,0.94,1.1,4.4,1.925,110.137,66.348,"{'id': '84b49308-6b93-47aa-a4f6-776ee1a1e8cd', 'name': 'o4-mini (high)', 'slug': 'o4-mini', 'release_date': '2025-04-16', 'model_creator': {'id': 'e67e56e3-15cd-43db-b679-da4660a69f41', 'name': 'OpenAI', 'slug': 'openai'}, 'evaluations': {'artificial_analysis_intelligence_index': 59.6, 'artificial_analysis_coding_index': 48.9, 'artificial_analysis_math_index': 90.7, 'mmlu_pro': 0.832, 'gpqa': 0.784, 'hle': 0.175, 'livecodebench': 0.859, 'scicode': 0.465, 'math_500': 0.989, 'aime': 0.94, 'aime_25': 0.907, 'ifbench': 0.687, 'lcr': 0.55, 'terminalbench_hard': 0.142, 'tau2': 0.556}, 'pricing': {'price_1m_blended_3_to_1': 1.925, 'price_1m_input_tokens': 1.1, 'price_1m_output_tokens': 4.4}, 'median_output_tokens_per_second': 110.137, 'median_time_to_first_token_seconds': 66.348, 'median_time_to_first_answer_token': 66.348}",artificial_analysis_api,True,artificial_analysis,84b49308-6b93-47aa-a4f6-776ee1a1e8cd,o4-mini (high),1.1,4.4,openai,openai/o4-mini,18.6,vectara_leaderboard,,81.4,98.7,,openai/o4-mini-high-2025-04-16,artificial_analysis,https://artificialanalysis.ai,86.94,0,bayesian_latent_factor,1.535,0.213,74.64,99.24,93.8,OpenAI o4-mini,91.2,OpenAI o4-mini,https://openai.com/,https://openai.com/,1.427,0.182,83.2,bayesian,74.4186046511628,65.21739130434783,61.0,47.0,65.0,66.0,29.0,78.0,71.0,86.0,0.936,0.221,87.4,bayesian,0.265,0.874,88.7,bayesian,61.36,combined,86.7,79.33,94.07,4,1.401,0.229,87.8,bayesian,0.556,0.142,68.1,agent,OpenAI o4-mini announcement,https://openai.com/,With agent tools,0.418,0.31,45.5,bayesian,,,1.3,0.2645,200000.0,200.0,Reasoning Specialist,1318.0,,,,,,,,,,,,,,0.687,0.907,0.55,OpenAI,Proprietary,92.0,2025-12-02,,,,,,,,False,False,False
8a4a5ead-7789-4389-8400-30e9d20370b7,Claude 4 Opus (Reasoning),claude-4-opus-thinking,Anthropic,anthropic,54.2,44.2,73.3,0.873,0.796,0.117,0.636,0.398,0.982,0.757,15.0,75.0,30.0,41.78,1.232,"{'id': '8a4a5ead-7789-4389-8400-30e9d20370b7', 'name': 'Claude 4 Opus (Reasoning)', 'slug': 'claude-4-opus-thinking', 'release_date': '2025-05-22', 'model_creator': {'id': 'f0aa413f-e8ae-4fcd-9c48-0e049f4f3128', 'name': 'Anthropic', 'slug': 'anthropic'}, 'evaluations': {'artificial_analysis_intelligence_index': 54.2, 'artificial_analysis_coding_index': 44.2, 'artificial_analysis_math_index': 73.3, 'mmlu_pro': 0.873, 'gpqa': 0.796, 'hle': 0.117, 'livecodebench': 0.636, 'scicode': 0.398, 'math_500': 0.982, 'aime': 0.757, 'aime_25': 0.733, 'ifbench': 0.537, 'lcr': 0.337, 'terminalbench_hard': 0.291, 'tau2': 0.705}, 'pricing': {'price_1m_blended_3_to_1': 30, 'price_1m_input_tokens': 15, 'price_1m_output_tokens': 75}, 'median_output_tokens_per_second': 41.78, 'median_time_to_first_token_seconds': 1.232, 'median_time_to_first_answer_token': 49.102}",artificial_analysis_api,True,artificial_analysis,8a4a5ead-7789-4389-8400-30e9d20370b7,Claude 4 Opus (Reasoning),15.0,75.0,anthropic,anthropic/claude-opus-4,12.0,vectara_leaderboard,,88.0,98.7,,anthropic/claude-opus-4-20250514,artificial_analysis_estimated,https://artificialanalysis.ai,73.53,0,bayesian_latent_factor,1.075,0.205,61.69,84.87,94.2,Anthropic Claude 4,91.5,Anthropic Claude 4,https://www.anthropic.com/news/claude-4,https://www.anthropic.com/news/claude-4,1.029,0.165,73.1,bayesian,73.0,68.0,,,,,,,,,1.108,0.207,91.6,bayesian,0.07,0.847,78.1,bayesian,58.17,predicted,78.77,71.85,85.68,10,0.971,0.214,75.6,bayesian,0.705,0.291,72.5,agent,Anthropic Claude 4 announcement,https://www.anthropic.com/news/claude-4,With agent tools,1.334,0.282,71.7,bayesian,,,,,,,,,,,claude-opus-4-20250514,85.88444687842278,74.35701163502755,83.35724533715924,91.4756258234519,63.777429467084644,86.7156862745098,63.50515463917525,75.4708904109589,76.9704433497537,86.13930348258707,0.537,0.733,0.337,,,,,No official MATH-500 score published by Anthropic,,,,,,,False,False,False
c1045dc0-4fd3-4adb-9548-18763e0d051f,GPT-4o,gpt-4o,OpenAI,openai,27.0,24.0,6.0,0.748,0.543,0.033,0.309,0.333,0.759,0.15,2.5,10.0,4.375,126.007,0.646,"{'id': 'c1045dc0-4fd3-4adb-9548-18763e0d051f', 'name': ""GPT-4o (Nov '24)"", 'slug': 'gpt-4o', 'release_date': '2024-11-20', 'model_creator': {'id': 'e67e56e3-15cd-43db-b679-da4660a69f41', 'name': 'OpenAI', 'slug': 'openai'}, 'evaluations': {'artificial_analysis_intelligence_index': 27, 'artificial_analysis_coding_index': 24, 'artificial_analysis_math_index': 6, 'mmlu_pro': 0.748, 'gpqa': 0.543, 'hle': 0.033, 'livecodebench': 0.309, 'scicode': 0.333, 'math_500': 0.759, 'aime': 0.15, 'aime_25': 0.06, 'ifbench': 0.343, 'lcr': 0, 'terminalbench_hard': 0.078, 'tau2': 0.251}, 'pricing': {'price_1m_blended_3_to_1': 4.375, 'price_1m_input_tokens': 2.5, 'price_1m_output_tokens': 10}, 'median_output_tokens_per_second': 126.007, 'median_time_to_first_token_seconds': 0.646, 'median_time_to_first_answer_token': 0.646}",artificial_analysis_api,True,artificial_analysis,c1045dc0-4fd3-4adb-9548-18763e0d051f,GPT-4o (Nov '24),2.5,10.0,openai,openai/gpt-4o,9.6,vectara_leaderboard,,90.4,93.8,,openai/gpt-4o-2024-08-06,artificial_analysis,https://artificialanalysis.ai,21.95,0,bayesian_latent_factor,-0.694,0.2,10.55,33.35,90.2,OpenAI GPT-4o System Card,87.0,OpenAI GPT-4o System Card,https://openai.com/index/gpt-4o-system-card/,https://openai.com/index/gpt-4o-system-card/,-0.374,0.161,37.6,bayesian,68.0,57.99999999999999,112.0,120.0,131.0,128.0,116.0,91.0,112.0,115.0,0.086,0.233,66.5,bayesian,0.243,0.836,87.5,bayesian,26.01,combined,82.18,76.86,87.51,10,-0.776,0.215,25.9,bayesian,0.251,0.078,41.3,agentless,Agentless paper (ACL 2025),https://aclanthology.org/2025.acl-long.559.pdf,With Agentless framework,-0.432,0.266,21.3,bayesian,GPT-4o (Nov '24),33.2,6.2,0.4636,128000.0,128.0,Frontier (Complex Reasoning),,,,,71.35815991237678,86.313533374158,83.75179340028694,87.31225296442689,77.83699059561128,93.66421568627452,71.44329896907216,80.0513698630137,80.09031198686371,90.0,0.343,0.06,0.0,,,,,,,,,,,0.748,False,False,False
90e078f2-051b-4c63-8919-76618971cb3f,Claude 4.5 Sonnet (Reasoning),claude-4-5-sonnet-thinking,Anthropic,anthropic,62.7,49.8,88.0,0.875,0.834,0.173,0.714,0.447,0.962,0.87,3.0,15.0,6.0,61.515,2.383,"{'id': '90e078f2-051b-4c63-8919-76618971cb3f', 'name': 'Claude 4.5 Sonnet (Reasoning)', 'slug': 'claude-4-5-sonnet-thinking', 'release_date': '2025-09-29', 'model_creator': {'id': 'f0aa413f-e8ae-4fcd-9c48-0e049f4f3128', 'name': 'Anthropic', 'slug': 'anthropic'}, 'evaluations': {'artificial_analysis_intelligence_index': 62.7, 'artificial_analysis_coding_index': 49.8, 'artificial_analysis_math_index': 88, 'mmlu_pro': 0.875, 'gpqa': 0.834, 'hle': 0.173, 'livecodebench': 0.714, 'scicode': 0.447, 'math_500': None, 'aime': None, 'aime_25': 0.88, 'ifbench': 0.573, 'lcr': 0.657, 'terminalbench_hard': 0.333, 'tau2': 0.781}, 'pricing': {'price_1m_blended_3_to_1': 6, 'price_1m_input_tokens': 3, 'price_1m_output_tokens': 15}, 'median_output_tokens_per_second': 61.515, 'median_time_to_first_token_seconds': 2.383, 'median_time_to_first_answer_token': 34.895}",artificial_analysis_api,True,artificial_analysis,90e078f2-051b-4c63-8919-76618971cb3f,Claude 4.5 Sonnet (Reasoning),3.0,15.0,anthropic,anthropic/claude-sonnet-4.5,31.0,Voronoi 2025,Hallucination Rate,88.0,95.6,,,artificial_analysis_estimated,https://artificialanalysis.ai,84.05,0,bayesian_latent_factor,1.436,0.211,72.16,96.24,93.8,Anthropic Claude 4,90.8,Anthropic Claude 4,https://www.anthropic.com/news/claude-4,https://www.anthropic.com/news/claude-4,1.463,0.185,84.1,bayesian,73.0,71.0,8.0,3.0,5.0,3.0,5.0,7.0,5.0,4.0,1.202,0.224,93.9,bayesian,-0.01,0.885,73.7,bayesian,87.2,combined,82.68,75.85,89.5,10,1.329,0.224,85.8,bayesian,0.781,0.333,,,,,,1.658,0.295,80.9,bayesian,,,4.4,1.2446,200000.0,200.0,Reasoning Specialist,1099.0,Anthropic,Proprietary,claude-sonnet-4-5-20250514,80.46276013143483,85.22657685241886,89.13199426111909,87.66798418972333,80.23510971786834,94.2892156862745,63.50515463917525,77.14041095890411,74.67159277504105,94.42786069651741,0.573,0.88,0.657,Anthropic,Proprietary,219.0,2025-12-02,No official MATH-500 score published by Anthropic,,,,,1448.0,,False,False,False
922c69c7-9037-43c6-8bcf-a1c555e7f3eb,Llama 4 Maverick,llama-4-maverick,Meta,meta,35.8,26.4,19.3,0.809,0.671,0.048,0.397,0.331,0.889,0.39,0.27,0.85,0.422,131.047,0.467,"{'id': '922c69c7-9037-43c6-8bcf-a1c555e7f3eb', 'name': 'Llama 4 Maverick', 'slug': 'llama-4-maverick', 'release_date': '2025-04-05', 'model_creator': {'id': 'e1694725-0192-4e54-b1b8-c97e816c6cbe', 'name': 'Meta', 'slug': 'meta'}, 'evaluations': {'artificial_analysis_intelligence_index': 35.8, 'artificial_analysis_coding_index': 26.4, 'artificial_analysis_math_index': 19.3, 'mmlu_pro': 0.809, 'gpqa': 0.671, 'hle': 0.048, 'livecodebench': 0.397, 'scicode': 0.331, 'math_500': 0.889, 'aime': 0.39, 'aime_25': 0.193, 'ifbench': 0.43, 'lcr': 0.46, 'terminalbench_hard': 0.064, 'tau2': 0.178}, 'pricing': {'price_1m_blended_3_to_1': 0.422, 'price_1m_input_tokens': 0.27, 'price_1m_output_tokens': 0.85}, 'median_output_tokens_per_second': 131.047, 'median_time_to_first_token_seconds': 0.467, 'median_time_to_first_answer_token': 0.467}",artificial_analysis_api,True,artificial_analysis,922c69c7-9037-43c6-8bcf-a1c555e7f3eb,Llama 4 Maverick,0.27,0.85,,meta-llama/llama-4-maverick,87.6,Voronoi 2025,Hallucination Rate,91.8,100.0,,,artificial_analysis,https://artificialanalysis.ai,38.69,0,bayesian_latent_factor,-0.12,0.199,27.17,49.8,86.5,Meta Llama 4,82.0,Meta Llama 4,https://ai.meta.com/blog/llama-4/,https://ai.meta.com/blog/llama-4/,0.052,0.154,48.4,bayesian,65.0,63.0,119.0,105.0,115.0,111.0,106.0,104.0,118.0,119.0,0.596,0.195,79.0,bayesian,-0.861,1.135,27.2,bayesian,25.86,combined,78.98,74.42,83.54,10,-0.216,0.215,41.8,bayesian,0.178,0.064,,,,,,-0.632,0.294,15.6,bayesian,,,0.0,0.4654,1048576.0,1048.0,Frontier (Complex Reasoning),1073.0,,,,75.5065717415115,76.53092467850581,80.81061692969871,85.86297760210803,79.56112852664576,79.12990196078431,67.03976435935199,73.71575342465752,81.81444991789819,89.8407960199005,0.43,0.193,0.46,Meta,Llama 2,231.0,2025-12-02,,,,,,,,False,False,False
9741f3c2-cbb1-4a3f-99ee-7bd7384d9038,Ministral 8B,ministral-8b,Mistral,mistral,28.2,18.4,31.7,0.642,0.471,0.043,0.303,0.208,0.645,,0.15,0.15,0.15,202.098,0.312,"{'id': '9741f3c2-cbb1-4a3f-99ee-7bd7384d9038', 'name': ""Ministral 8B (Dec '25)"", 'slug': 'ministral-8b', 'release_date': '2025-12-02', 'model_creator': {'id': 'b5c0639a-cc9c-443b-a07e-bae6b7088933', 'name': 'Mistral', 'slug': 'mistral'}, 'evaluations': {'artificial_analysis_intelligence_index': 28.2, 'artificial_analysis_coding_index': 18.4, 'artificial_analysis_math_index': 31.7, 'mmlu_pro': 0.642, 'gpqa': 0.471, 'hle': 0.043, 'livecodebench': 0.303, 'scicode': 0.208, 'math_500': None, 'aime': None, 'aime_25': 0.317, 'ifbench': 0.291, 'lcr': 0.24, 'terminalbench_hard': 0.043, 'tau2': 0.266}, 'pricing': {'price_1m_blended_3_to_1': 0.15, 'price_1m_input_tokens': 0.15, 'price_1m_output_tokens': 0.15}, 'median_output_tokens_per_second': 202.098, 'median_time_to_first_token_seconds': 0.312, 'median_time_to_first_answer_token': 0.312}",artificial_analysis_api,True,artificial_analysis,9741f3c2-cbb1-4a3f-99ee-7bd7384d9038,Ministral 8B (Dec '25),0.15,0.15,mistral,mistralai/ministral-8b,7.4,vectara_leaderboard,,92.6,99.9,,mistralai/ministral-8b-2410,azure_ai_catalog,https://ai.azure.com/catalog/models/Ministral-8B,34.11,0,bayesian_latent_factor,-0.277,0.247,20.12,48.37,48.8,Ministral,58.0,Ministral,https://mistral.ai/news/ministraux/,https://mistral.ai/news/ministraux/,-0.425,0.165,36.3,bayesian,54.0,38.0,,,,,,,,,-0.452,0.198,53.3,bayesian,-0.35,0.97,55.1,bayesian,27.45,predicted,67.16,62.04,72.28,10,-0.401,0.249,36.6,bayesian,0.266,0.043,,,,,,-0.556,0.274,17.8,bayesian,Ministral 8B (Dec '25),,,,,,,,,,ministral-8b-latest,66.6894852135816,76.91365584813228,58.978957436633195,73.64953886693017,68.22884012539186,71.47058823529412,70.8100147275405,70.94748858447488,57.90229885057472,56.019900497512445,0.291,0.317,0.24,,,,,MATH benchmark score (not MATH-500 specific),25.195564651348292,8.277404921700223,23.54646867612293,0.3776435045317221,,,False,False,False
